Unnamed: 0,x,y,value
12250,60,51,28.036222575062325
12251,60,50,26.7252589271718
12252,60,49,25.59829017723082
12253,60,48,24.310325891583982
12254,60,47,22.953363519206064
12255,60,46,21.55040242234076
12256,60,45,20.19344004996285
12257,60,44,18.9744738510471
12258,60,43,17.64051084091288
12259,60,42,16.306547830778655
12260,60,41,15.041582907375522
12261,60,40,13.684620534997606
12262,60,39,12.373656887107078
12263,60,38,11.154690688191328
12264,60,37,9.774728953569719
12265,60,36,8.578762116897659
12266,60,35,7.405794642469292
12267,60,34,6.301825254772007
12268,60,33,5.289853316049494
12269,60,32,4.300880739570677
12270,60,31,3.4269049743103253
12271,60,30,2.5989279335373596
12272,60,29,2.000944515201331
12273,60,28,1.3569623723779138
12274,60,27,0.8739757652603513
12275,60,26,0.0
12276,60,25,0.0
12277,60,24,0.0
12278,60,23,0.0
12279,60,22,0.0
12280,60,21,0.0
12281,60,20,0.0
12282,60,19,0.0
12283,60,18,0.0
12284,60,17,0.0
12285,60,16,0.0
12286,60,15,0.0
12287,60,14,0.0
12288,60,13,0.0
12289,60,12,0.0
12290,60,11,0.0
12291,60,10,0.0
12292,60,9,0.0
12293,60,8,0.0
12294,60,7,0.0
12295,60,6,0.0
12296,60,5,0.0
12297,60,4,0.0
12298,60,3,0.0
12299,60,2,0.0
12300,60,1,0.0
12301,61,205,0.0
12302,61,204,0.0
12303,61,203,0.0
12304,61,202,0.0
12305,61,201,0.0
12306,61,200,0.0
12307,61,199,0.0
12308,61,198,0.0
12309,61,197,0.0
12310,61,196,0.0
12311,61,195,0.0
12312,61,194,0.0
12313,61,193,0.0
12314,61,192,0.0
12315,61,191,0.0
12316,61,190,0.0
12317,61,189,0.0
12318,61,188,0.0
12319,61,187,0.0
12320,61,186,0.0
12321,61,185,0.0
12322,61,184,0.0
12323,61,183,0.0
12324,61,182,0.0
12325,61,181,0.0
12326,61,180,0.0
12327,61,179,0.0
12328,61,178,0.0
12329,61,177,0.0
12330,61,176,0.0
12331,61,175,0.0
12332,61,174,0.0
12333,61,173,0.0
12334,61,172,0.0
12335,61,171,0.0
12336,61,170,0.0
12337,61,169,0.0
12338,61,168,0.0
12339,61,167,0.0
12340,61,166,0.0
12341,61,165,0.0
12342,61,164,0.0
12343,61,163,0.0
12344,61,162,0.0
12345,61,161,0.0
12346,61,160,0.0
12347,61,159,0.0
12348,61,158,0.0
12349,61,157,0.0
12350,61,156,0.0
12351,61,155,0.0
12352,61,154,0.0
12353,61,153,0.0
12354,61,152,0.0
12355,61,151,0.0
12356,61,150,0.0
12357,61,149,0.0
12358,61,148,0.0
12359,61,147,0.0
12360,61,146,0.0
12361,61,145,0.0
12362,61,144,0.0
12363,61,143,0.0
12364,61,142,0.0
12365,61,141,0.0
12366,61,140,0.0
12367,61,139,0.0
12368,61,138,0.0
12369,61,137,0.0
12370,61,136,0.0
12371,61,135,0.0
12372,61,134,0.0
12373,61,133,0.0
12374,61,132,0.0
12375,61,131,0.0
12376,61,130,0.0
12377,61,129,0.0
12378,61,128,0.0
12379,61,127,0.0
12380,61,126,0.0
12381,61,125,0.0
12382,61,124,0.0
12383,61,123,0.0
12384,61,122,0.0
12385,61,121,0.0
12386,61,120,0.0
12387,61,119,0.0
12388,61,118,0.0
12389,61,117,0.0
12390,61,116,0.0
12391,61,115,0.0
12392,61,114,0.8739757652603513
12393,61,113,1.5639566325711551
12394,61,112,2.1389406886634914
12395,61,111,2.644926658024747
12396,61,110,3.334907525335551
12397,61,109,4.1398852038648215
12398,61,108,4.760867984444546
12399,61,107,5.542846300730123
12400,61,106,6.232827168040926
12401,61,105,7.0378048465701974
12402,61,104,7.911780611830549
12403,61,103,8.808755739334593
12404,61,102,9.705730866838637
12405,61,101,10.694703443317456
12406,61,100,11.683676019796273
12407,61,99,12.764646045249865
12408,61,98,13.891614795190844
12409,61,97,15.1105809941066
12410,61,96,16.35254655526605
12411,61,95,17.77850701437504
12412,61,94,19.112470024509264
12413,61,93,20.56142984586194
12414,61,92,21.734397320290316
12415,61,91,23.988334820172277
12416,61,90,25.644288901718202
12417,61,89,27.415239794482602
12418,61,88,29.301187498465463
12419,61,87,31.141136477960938
12420,61,86,32.88908800848164
12421,61,85,34.66003890124604
12422,61,84,36.63798405420368
12423,61,83,38.13294260004375
12424,61,82,39.83489540607707
12425,61,81,41.07686096723652
12426,61,80,42.31882652839595
12427,61,79,43.81378507423602
12428,61,78,43.99777997218558
12429,61,77,45.07874999763918
12430,61,76,45.699732778218895
12431,61,75,46.09072193636169
12432,61,74,46.32071555879862
12433,61,73,46.435712370017086
12434,61,72,46.389713645529696
12435,61,71,46.22871810982383
12436,61,70,45.906727038412136
12437,61,69,45.492738518025654
12438,61,68,44.848756375202235
12439,61,67,43.97478060994188
12440,61,66,43.76778634974864
12441,61,65,42.57181951307658
12442,61,64,42.08883290595902
12443,61,63,41.14585905396759
12444,61,62,40.24888392646354
12445,61,61,39.144914538766265
12446,61,60,38.01794578882528
12447,61,59,36.95997512561538
12448,61,58,35.55701402875008
12449,61,57,34.66003890124604
12450,61,56,33.55606951354875
12451,61,55,32.337103314633
12452,61,54,31.141136477960938
12453,61,53,29.99116836577627
12454,61,52,28.841200253591584
12455,61,51,27.415239794482602
12456,61,50,26.173274233323152
12457,61,49,24.931308672163706
12458,61,48,23.643344386516873
12459,61,47,21.918392218239852
12460,61,46,20.906420279517352
12461,61,45,19.526458544895746
12462,61,44,18.238494259248906
12463,61,43,16.858532524627304
12464,61,42,15.616566963467855
12465,61,41,14.32860267782102
12466,61,40,12.948640943199413
12467,61,39,11.614677933065195
12468,61,38,10.37271237190575
12469,61,37,9.107747448502609
12470,61,36,7.911780611830549
12471,61,35,6.738813137402182
12472,61,34,5.726841198679671
12473,61,33,4.691869897713465
12474,61,32,3.7488960457220335
12475,61,31,2.897919642705376
12476,61,30,2.253937499881959
12477,61,29,1.5639566325711551
12478,61,28,0.8739757652603513
12479,61,27,0.0
12480,61,26,0.0
12481,61,25,0.0
12482,61,24,0.0
12483,61,23,0.0
12484,61,22,0.0
12485,61,21,0.0
12486,61,20,0.0
12487,61,19,0.0
12488,61,18,0.0
12489,61,17,0.0
12490,61,16,0.0
12491,61,15,0.0
12492,61,14,0.0
12493,61,13,0.0
12494,61,12,0.0
12495,61,11,0.0
12496,61,10,0.0
12497,61,9,0.0
12498,61,8,0.0
12499,61,7,0.0
12500,61,6,0.0
12501,61,5,0.0
12502,61,4,0.0
12503,61,3,0.0
12504,61,2,0.0
12505,61,1,0.0
12506,62,205,0.0
12507,62,204,0.0
12508,62,203,0.0
12509,62,202,0.0
12510,62,201,0.0
12511,62,200,0.0
12512,62,199,0.0
12513,62,198,0.0
12514,62,197,0.0
12515,62,196,0.0
12516,62,195,0.0
12517,62,194,0.0
12518,62,193,0.0
12519,62,192,0.0
12520,62,191,0.0
12521,62,190,0.0
12522,62,189,0.0
12523,62,188,0.0
12524,62,187,0.0
12525,62,186,0.0
12526,62,185,0.0
12527,62,184,0.0
12528,62,183,0.0
12529,62,182,0.0
12530,62,181,0.0
12531,62,180,0.0
12532,62,179,0.0
12533,62,178,0.0
12534,62,177,0.0
12535,62,176,0.0
12536,62,175,0.0
12537,62,174,0.0
12538,62,173,0.0
12539,62,172,0.0
12540,62,171,0.0
12541,62,170,0.0
12542,62,169,0.0
12543,62,168,0.0
12544,62,167,0.0
12545,62,166,0.0
12546,62,165,0.0
12547,62,164,0.0
12548,62,163,0.0
12549,62,162,0.0
12550,62,161,0.0
12551,62,160,0.0
12552,62,159,0.0
12553,62,158,0.0
12554,62,157,0.0
12555,62,156,0.0
12556,62,155,0.0
12557,62,154,0.0
12558,62,153,0.0
12559,62,152,0.0
12560,62,151,0.0
12561,62,150,0.0
12562,62,149,0.0
12563,62,148,0.0
12564,62,147,0.0
12565,62,146,0.0
12566,62,145,0.0
12567,62,144,0.0
12568,62,143,0.0
12569,62,142,0.0
12570,62,141,0.0
12571,62,140,0.0
12572,62,139,0.0
12573,62,138,0.0
12574,62,137,0.0
12575,62,136,0.0
12576,62,135,0.0
12577,62,134,0.0
12578,62,133,0.0
12579,62,132,0.0
12580,62,131,0.0
12581,62,130,0.0
12582,62,129,0.0
12583,62,128,0.0
12584,62,127,0.0
12585,62,126,0.0
12586,62,125,0.0
12587,62,124,0.0
12588,62,123,0.0
12589,62,122,0.0
12590,62,121,0.0
12591,62,120,0.0
12592,62,119,0.0
12593,62,118,0.0
12594,62,117,0.0
12595,62,116,0.0
12596,62,115,0.3909891581427888
12597,62,114,1.3569623723779138
12598,62,113,2.000944515201331
12599,62,112,2.552929209049973
12600,62,111,3.2199107141170837
12601,62,110,4.001889030402661
12602,62,109,4.691869897713465
12603,62,108,5.358851402780576
12604,62,107,6.117830356822459
12605,62,106,6.922808035351729
12606,62,105,7.773784438368389
12607,62,104,8.670759565872432
12608,62,103,9.544735331132783
12609,62,102,10.51070854536791
12610,62,101,11.545679846334114
12611,62,100,12.626649871787707
12612,62,99,13.753618621728684
12613,62,98,14.903586733913357
12614,62,97,16.1685516573165
12615,62,96,17.571512754181796
12616,62,95,18.928475126559718
12617,62,94,20.354435585668707
12618,62,93,21.734397320290316
12619,62,92,23.735341835491646
12620,62,91,25.345297192550184
12621,62,90,27.047249998583506
12622,62,89,29.025195151541144
12623,62,88,30.77314668206184
12624,62,87,32.65909438604471
12625,62,86,34.407045916565416
12626,62,85,36.453989156254124
12627,62,84,38.01794578882528
12628,62,83,39.83489540607707
12629,62,82,41.19185777845498
12630,62,81,42.38782461512704
12631,62,80,43.83678443647973
12632,62,79,44.68776083949639
12633,62,78,45.6767334159752
12634,62,77,46.32071555879862
12635,62,76,46.803702165916185
12636,62,75,47.17169196181528
12637,62,74,47.44768430873961
12638,62,73,47.44768430873961
12639,62,72,47.263689410790036
12640,62,71,47.01069642610942
12641,62,70,46.57370854347925
12642,62,69,46.11372129860539
12643,62,68,45.53873724251304
12644,62,67,44.68776083949639
12645,62,66,43.85978379872343
12646,62,65,43.72178762526126
12647,62,64,42.203829717177484
12648,62,63,41.352853314160825
12649,62,62,40.24888392646354
12650,62,61,39.05291708979149
12651,62,60,37.85695025311942
12652,62,59,36.63798405420368
12653,62,58,35.41901785528792
12654,62,57,34.29204910534695
12655,62,56,33.07308290643119
12656,62,55,31.808117983028055
12657,62,54,30.681149233087073
12658,62,53,29.485182396415
12659,62,52,28.151219386280793
12660,62,51,26.817256376146567
12661,62,50,25.59829017723082
12662,62,49,24.310325891583982
12663,62,48,22.953363519206064
12664,62,47,21.55040242234076
12665,62,46,20.19344004996285
12666,62,45,18.836477677584938
12667,62,44,17.50251466745072
12668,62,43,16.1685516573165
12669,62,42,14.88058737166967
12670,62,41,13.569623723779136
12671,62,40,12.258660075888612
12672,62,39,11.016694514729164
12673,62,38,9.705730866838637
12674,62,37,8.440765943435496
12675,62,36,7.267798469007132
12676,62,35,6.117830356822459
12677,62,34,5.12885778034364
12678,62,33,4.1398852038648215
12679,62,32,3.19691135187339
12680,62,31,2.4609317600751996
12681,62,30,1.86294834173917
12682,62,29,1.1269687499409793
12683,62,28,0.3909891581427888
12684,62,27,0.0
12685,62,26,0.0
12686,62,25,0.0
12687,62,24,0.0
12688,62,23,0.0
12689,62,22,0.0
12690,62,21,0.0
12691,62,20,0.0
12692,62,19,0.0
12693,62,18,0.0
12694,62,17,0.0
12695,62,16,0.0
12696,62,15,0.0
12697,62,14,0.0
12698,62,13,0.0
12699,62,12,0.0
12700,62,11,0.0
12701,62,10,0.0
12702,62,9,0.0
12703,62,8,0.0
12704,62,7,0.0
12705,62,6,0.0
12706,62,5,0.0
12707,62,4,0.0
12708,62,3,0.0
12709,62,2,0.0
12710,62,1,0.0
12711,63,205,0.0
12712,63,204,0.0
12713,63,203,0.0
12714,63,202,0.0
12715,63,201,0.0
12716,63,200,0.0
12717,63,199,0.0
12718,63,198,0.0
12719,63,197,0.0
12720,63,196,0.0
12721,63,195,0.0
12722,63,194,0.0
12723,63,193,0.0
12724,63,192,0.0
12725,63,191,0.0
12726,63,190,0.0
12727,63,189,0.0
12728,63,188,0.0
12729,63,187,0.0
12730,63,186,0.0
12731,63,185,0.0
12732,63,184,0.0
12733,63,183,0.0
12734,63,182,0.0
12735,63,181,0.0
12736,63,180,0.0
12737,63,179,0.0
12738,63,178,0.0
12739,63,177,0.0
12740,63,176,0.0
12741,63,175,0.0
12742,63,174,0.0
12743,63,173,0.0
12744,63,172,0.0
12745,63,171,0.0
12746,63,170,0.0
12747,63,169,0.0
12748,63,168,0.0
12749,63,167,0.0
12750,63,166,0.0
12751,63,165,0.0
12752,63,164,0.0
12753,63,163,0.0
12754,63,162,0.0
12755,63,161,0.0
12756,63,160,0.0
12757,63,159,0.0
12758,63,158,0.0
12759,63,157,0.0
12760,63,156,0.0
12761,63,155,0.0
12762,63,154,0.0
12763,63,153,0.0
12764,63,152,0.0
12765,63,151,0.0
12766,63,150,0.0
12767,63,149,0.0
12768,63,148,0.0
12769,63,147,0.0
12770,63,146,0.0
12771,63,145,0.0
12772,63,144,0.0
12773,63,143,0.0
12774,63,142,0.0
12775,63,141,0.0
12776,63,140,0.0
12777,63,139,0.0
12778,63,138,0.0
12779,63,137,0.0
12780,63,136,0.0
12781,63,135,0.0
12782,63,134,0.0
12783,63,133,0.0
12784,63,132,0.0
12785,63,131,0.0
12786,63,130,0.0
12787,63,129,0.0
12788,63,128,0.0
12789,63,127,0.0
12790,63,126,0.0
12791,63,125,0.0
12792,63,124,0.0
12793,63,123,0.0
12794,63,122,0.0
12795,63,121,0.0
12796,63,120,0.0
12797,63,119,0.0
12798,63,118,0.0
12799,63,117,0.0
12800,63,116,0.3909891581427888
12801,63,115,1.3569623723779138
12802,63,114,2.000944515201331
12803,63,113,2.4609317600751996
12804,63,112,3.035915816167536
12805,63,111,3.7488960457220335
12806,63,110,4.530874362007611
12807,63,109,5.19785586707472
12808,63,108,6.048832270091378
12809,63,107,6.738813137402182
12810,63,106,7.612788902662533
12811,63,105,8.486764667922882
12812,63,104,9.406739157670623
12813,63,103,10.37271237190575
12814,63,102,11.38468431062826
12815,63,101,12.44265497383816
12816,63,100,13.638621810510221
12817,63,99,14.765590560451194
12818,63,98,16.007556121610644
12819,63,97,17.341519131744864
12820,63,96,18.744480228610165
12821,63,95,20.19344004996285
12822,63,94,21.55040242234076
12823,63,93,23.436350126323628
12824,63,92,25.09230420786956
12825,63,91,26.7252589271718
12826,63,90,28.74920280461682
12827,63,89,30.451155610650133
12828,63,88,32.24510586565822
12829,63,87,34.17705229412847
12830,63,86,35.856005737918096
12831,63,85,37.85695025311942
12832,63,84,39.65090050812751
12833,63,83,41.14585905396759
12834,63,82,42.38782461512704
12835,63,81,43.85978379872343
12836,63,80,45.07874999763918
12837,63,79,46.044723211874285
12838,63,78,46.82670152815987
12839,63,77,47.516682395470674
12840,63,76,47.976669640344554
12841,63,75,48.22966262502518
12842,63,74,48.367658798487334
12843,63,73,48.27566134951256
12844,63,72,48.137665176050405
12845,63,71,47.792674742395
12846,63,70,47.263689410790036
12847,63,69,46.64270663021033
12848,63,68,45.975725125143214
12849,63,67,45.23974553334503
12850,63,66,43.97478060994188
12851,63,65,43.72178762526126
12852,63,64,42.38782461512704
12853,63,63,41.352853314160825
12854,63,62,40.24888392646354
12855,63,61,38.93792027857302
12856,63,60,37.69595471741357
12857,63,59,36.453989156254124
12858,63,58,35.02802869714514
12859,63,57,33.924059309447856
12860,63,56,32.65909438604471
12861,63,55,31.325131375910484
12862,63,54,30.06016645250735
12863,63,53,28.933197702566364
12864,63,52,27.553235967944758
12865,63,51,26.21927295781053
12866,63,50,24.931308672163706
12867,63,49,23.597345662029486
12868,63,48,21.918392218239852
12869,63,47,20.906420279517352
12870,63,46,19.43446109592097
12871,63,45,18.146496810274133
12872,63,44,16.789534437896222
12873,63,43,15.432572065518308
12874,63,42,14.190606504358863
12875,63,41,12.856643494224642
12876,63,40,11.545679846334114
12877,63,39,10.349713009662056
12878,63,38,9.038749361771526
12879,63,37,7.819783162855774
12880,63,36,6.669815050671103
12881,63,35,5.634843749704897
12882,63,34,4.576873086494998
12883,63,33,3.6338992345035654
12884,63,32,2.736924106999522
12885,63,31,2.1389406886634914
12886,63,30,1.3569623723779138
12887,63,29,0.3909891581427888
12888,63,28,0.0
12889,63,27,0.0
12890,63,26,0.0
12891,63,25,0.0
12892,63,24,0.0
12893,63,23,0.0
12894,63,22,0.0
12895,63,21,0.0
12896,63,20,0.0
12897,63,19,0.0
12898,63,18,0.0
12899,63,17,0.0
12900,63,16,0.0
12901,63,15,0.0
12902,63,14,0.0
12903,63,13,0.0
12904,63,12,0.0
12905,63,11,0.0
12906,63,10,0.0
12907,63,9,0.0
12908,63,8,0.0
12909,63,7,0.0
12910,63,6,0.0
12911,63,5,0.0
12912,63,4,0.0
12913,63,3,0.0
12914,63,2,0.0
12915,63,1,0.0
12916,64,205,0.0
12917,64,204,0.0
12918,64,203,0.0
12919,64,202,0.0
12920,64,201,0.0
12921,64,200,0.0
12922,64,199,0.0
12923,64,198,0.0
12924,64,197,0.0
12925,64,196,0.0
12926,64,195,0.0
12927,64,194,0.0
12928,64,193,0.0
12929,64,192,0.0
12930,64,191,0.0
12931,64,190,0.0
12932,64,189,0.0
12933,64,188,0.0
12934,64,187,0.0
12935,64,186,0.0
12936,64,185,0.0
12937,64,184,0.0
12938,64,183,0.0
12939,64,182,0.0
12940,64,181,0.0
12941,64,180,0.0
12942,64,179,0.0
12943,64,178,0.0
12944,64,177,0.0
12945,64,176,0.0
12946,64,175,0.0
12947,64,174,0.0
12948,64,173,0.0
12949,64,172,0.0
12950,64,171,0.0
12951,64,170,0.0
12952,64,169,0.0
12953,64,168,0.0
12954,64,167,0.0
12955,64,166,0.0
12956,64,165,0.0
12957,64,164,0.0
12958,64,163,0.0
12959,64,162,0.0
12960,64,161,0.0
12961,64,160,0.0
12962,64,159,0.0
12963,64,158,0.0
12964,64,157,0.0
12965,64,156,0.0
12966,64,155,0.0
12967,64,154,0.0
12968,64,153,0.0
12969,64,152,0.0
12970,64,151,0.0
12971,64,150,0.0
12972,64,149,0.0
12973,64,148,0.0
12974,64,147,0.0
12975,64,146,0.0
12976,64,145,0.0
12977,64,144,0.0
12978,64,143,0.0
12979,64,142,0.0
12980,64,141,0.0
12981,64,140,0.0
12982,64,139,0.0
12983,64,138,0.0
12984,64,137,0.0
12985,64,136,0.0
12986,64,135,0.0
12987,64,134,0.0
12988,64,133,0.0
12989,64,132,0.0
12990,64,131,0.0
12991,64,130,0.0
12992,64,129,0.0
12993,64,128,0.0
12994,64,127,0.0
12995,64,126,0.0
12996,64,125,0.0
12997,64,124,0.0
12998,64,123,0.0
12999,64,122,0.0
13000,64,121,0.0
13001,64,120,0.0
13002,64,119,0.0
13003,64,118,0.0
13004,64,117,0.3909891581427888
13005,64,116,1.1269687499409793
13006,64,115,1.86294834173917
13007,64,114,2.345934948856732
13008,64,113,2.897919642705376
13009,64,112,3.6338992345035654
13010,64,111,4.369878826301757
13011,64,110,5.059859693612561
13012,64,109,5.8648373721418325
13013,64,108,6.5318188772089405
13014,64,107,7.405794642469292
13015,64,106,8.302769769973336
13016,64,105,9.24574362196477
13017,64,104,10.188717473956197
13018,64,103,11.246688137166098
13019,64,102,12.258660075888612
13020,64,101,13.431627550316978
13021,64,100,14.60459502474534
13022,64,99,15.869559948148487
13023,64,98,17.203522958282708
13024,64,97,18.58348469290431
13025,64,96,19.940447065282218
13026,64,95,21.55040242234076
13027,64,94,23.18335714164301
13028,64,93,24.908309309920007
13029,64,92,26.357269131272705
13030,64,91,28.28921555974295
13031,64,90,30.06016645250735
13032,64,89,31.923114794246512
13033,64,88,33.80906249822937
13034,64,87,35.55701402875008
13035,64,86,37.58095790619512
13036,64,85,39.3519087989595
13037,64,84,41.00786288050543
13038,64,83,42.38782461512704
13039,64,82,43.882783160967115
13040,64,81,45.23974553334503
13041,64,80,46.32071555879862
13042,64,79,47.240690048546355
13043,64,78,48.045667727075624
13044,64,77,48.59765242092427
13045,64,76,48.98864157906705
13046,64,75,49.218635201504
13047,64,74,49.26463392599138
13048,64,73,49.1726364770166
13049,64,72,48.82764604336122
13050,64,71,48.41365752297473
13051,64,70,47.907671553613476
13052,64,69,47.148692599571575
13053,64,68,46.36671428328602
13054,64,67,45.53873724251304
13055,64,66,44.31977104359729
13056,64,65,43.76778634974864
13057,64,64,42.38782461512704
13058,64,63,41.352853314160825
13059,64,62,40.08788839075769
13060,64,61,38.68492729389239
13061,64,60,37.44296173273294
13062,64,59,36.26999425830458
13063,64,58,34.66003890124604
13064,64,57,33.44107270233029
13065,64,56,32.15310841668344
13066,64,55,30.77314668206184
13067,64,54,29.485182396415
13068,64,53,28.151219386280793
13069,64,52,26.817256376146567
13070,64,51,25.59829017723082
13071,64,50,24.264327167096592
13072,64,49,22.8613660702313
13073,64,48,21.55040242234076
13074,64,47,20.078443238744388
13075,64,46,18.744480228610165
13076,64,45,17.410517218475945
13077,64,44,16.12255293282911
13078,64,43,14.765590560451194
13079,64,42,13.50062563704806
13080,64,41,12.189661989157528
13081,64,40,10.924697065754389
13082,64,39,9.613733417863864
13083,64,38,8.440765943435496
13084,64,37,7.267798469007132
13085,64,36,6.117830356822459
13086,64,35,5.059859693612561
13087,64,34,4.1398852038648215
13088,64,33,3.173911989629696
13089,64,32,2.4149330355878122
13090,64,31,1.7019528060333153
13091,64,30,0.8739757652603513
13092,64,29,0.0
13093,64,28,0.0
13094,64,27,0.0
13095,64,26,0.0
13096,64,25,0.0
13097,64,24,0.0
13098,64,23,0.0
13099,64,22,0.0
13100,64,21,0.0
13101,64,20,0.0
13102,64,19,0.0
13103,64,18,0.0
13104,64,17,0.0
13105,64,16,0.0
13106,64,15,0.0
13107,64,14,0.0
13108,64,13,0.0
13109,64,12,0.0
13110,64,11,0.0
13111,64,10,0.0
13112,64,9,0.0
13113,64,8,0.0
13114,64,7,0.0
13115,64,6,0.0
13116,64,5,0.0
13117,64,4,0.0
13118,64,3,0.0
13119,64,2,0.0
13120,64,1,0.0
13121,65,205,0.0
13122,65,204,0.0
13123,65,203,0.0
13124,65,202,0.0
13125,65,201,0.0
13126,65,200,0.0
13127,65,199,0.0
13128,65,198,0.0
13129,65,197,0.0
13130,65,196,0.0
13131,65,195,0.0
13132,65,194,0.0
13133,65,193,0.0
13134,65,192,0.0
13135,65,191,0.0
13136,65,190,0.0
13137,65,189,0.0
13138,65,188,0.0
13139,65,187,0.0
13140,65,186,0.0
13141,65,185,0.0
13142,65,184,0.0
13143,65,183,0.0
13144,65,182,0.0
13145,65,181,0.0
13146,65,180,0.0
13147,65,179,0.0
13148,65,178,0.0
13149,65,177,0.0
13150,65,176,0.0
13151,65,175,0.0
13152,65,174,0.0
13153,65,173,0.0
13154,65,172,0.0
13155,65,171,0.0
13156,65,170,0.0
13157,65,169,0.0
13158,65,168,0.0
13159,65,167,0.0
13160,65,166,0.0
13161,65,165,0.0
13162,65,164,0.0
13163,65,163,0.0
13164,65,162,0.0
13165,65,161,0.0
13166,65,160,0.0
13167,65,159,0.0
13168,65,158,0.0
13169,65,157,0.0
13170,65,156,0.0
13171,65,155,0.0
13172,65,154,0.0
13173,65,153,0.0
13174,65,152,0.0
13175,65,151,0.0
13176,65,150,0.0
13177,65,149,0.0
13178,65,148,0.0
13179,65,147,0.0
13180,65,146,0.0
13181,65,145,0.0
13182,65,144,0.0
13183,65,143,0.0
13184,65,142,0.0
13185,65,141,0.0
13186,65,140,0.0
13187,65,139,0.0
13188,65,138,0.0
13189,65,137,0.0
13190,65,136,0.0
13191,65,135,0.0
13192,65,134,0.0
13193,65,133,0.0
13194,65,132,0.0
13195,65,131,0.0
13196,65,130,0.0
13197,65,129,0.0
13198,65,128,0.0
13199,65,127,0.0
13200,65,126,0.0
13201,65,125,0.0
13202,65,124,0.0
13203,65,123,0.0
13204,65,122,0.0
13205,65,121,0.0
13206,65,120,0.0
13207,65,119,0.0
13208,65,118,0.0
13209,65,117,1.1269687499409793
13210,65,116,1.7019528060333153
13211,65,115,2.253937499881959
13212,65,114,2.7829228314869083
13213,65,113,3.541901785528793
13214,65,112,4.1398852038648215
13215,65,111,4.944862882394094
13216,65,110,5.634843749704897
13217,65,109,6.416822065990473
13218,65,108,7.267798469007132
13219,65,107,8.141774234267483
13220,65,106,9.038749361771526
13221,65,105,10.027721938250345
13222,65,104,11.085692601460245
13223,65,103,12.120663902426452
13224,65,102,13.293631376854819
13225,65,101,14.489598213526875
13226,65,100,15.73156377468632
13227,65,99,17.04252742257685
13228,65,98,18.44548851944215
13229,65,97,19.825450254063757
13230,65,96,21.55040242234076
13231,65,95,23.022361605937146
13232,65,94,24.655316325239383
13233,65,93,26.21927295781053
13234,65,92,28.036222575062325
13235,65,91,29.80717346782672
13236,65,90,31.69312117180958
13237,65,89,33.44107270233029
13238,65,88,35.02802869714514
13239,65,87,37.41996237048925
13240,65,86,39.05291708979149
13241,65,85,40.82386798255589
13242,65,84,42.31882652839595
13243,65,83,43.85978379872343
13244,65,82,45.30874362007611
13245,65,81,46.435712370017086
13246,65,80,47.53968175771439
13247,65,79,48.43665688521842
13248,65,78,49.149637114772915
13249,65,77,49.70162180862156
13250,65,76,50.09261096676433
13251,65,75,50.2536065024702
13252,65,74,50.2536065024702
13253,65,73,49.97761415554587
13254,65,72,49.60962435964678
13255,65,71,49.03464030355445
13256,65,70,48.43665688521842
13257,65,69,47.700677293420235
13258,65,68,46.803702165916185
13259,65,67,45.88372767616844
13260,65,66,44.68776083949639
13261,65,65,43.81378507423602
13262,65,64,42.38782461512704
13263,65,63,41.14585905396759
13264,65,62,39.995890941782925
13265,65,61,38.38593558472437
13266,65,60,37.05197257459015
13267,65,59,35.55701402875008
13268,65,58,34.17705229412847
13269,65,57,32.86608864623794
13270,65,56,31.417128824885264
13271,65,55,30.221161988213193
13272,65,54,28.933197702566364
13273,65,53,27.415239794482602
13274,65,52,26.173274233323152
13275,65,51,24.885309947676323
13276,65,50,23.528347575298408
13277,65,49,21.918392218239852
13278,65,48,20.722425381567803
13279,65,47,19.411461733677275
13280,65,46,18.077498723543055
13281,65,45,16.674537626677754
13282,65,44,15.386573341030918
13283,65,43,14.121608417627781
13284,65,42,12.810644769737252
13285,65,41,11.522680484090422
13286,65,40,10.280714922930976
13287,65,39,9.038749361771526
13288,65,38,7.79678380061208
13289,65,37,6.669815050671103
13290,65,36,5.634843749704897
13291,65,35,4.576873086494998
13292,65,34,3.6338992345035654
13293,65,33,2.736924106999522
13294,65,32,2.000944515201331
13295,65,31,1.3569623723779138
13296,65,30,0.3909891581427888
13297,65,29,0.0
13298,65,28,0.0
13299,65,27,0.0
13300,65,26,0.0
13301,65,25,0.0
13302,65,24,0.0
13303,65,23,0.0
13304,65,22,0.0
13305,65,21,0.0
13306,65,20,0.0
13307,65,19,0.0
13308,65,18,0.0
13309,65,17,0.0
13310,65,16,0.0
13311,65,15,0.0
13312,65,14,0.0
13313,65,13,0.0
13314,65,12,0.0
13315,65,11,0.0
13316,65,10,0.0
13317,65,9,0.0
13318,65,8,0.0
13319,65,7,0.0
13320,65,6,0.0
13321,65,5,0.0
13322,65,4,0.0
13323,65,3,0.0
13324,65,2,0.0
13325,65,1,0.0
13326,66,205,0.0
13327,66,204,0.0
13328,66,203,0.0
13329,66,202,0.0
13330,66,201,0.0
13331,66,200,0.0
13332,66,199,0.0
13333,66,198,0.0
13334,66,197,0.0
13335,66,196,0.0
13336,66,195,0.0
13337,66,194,0.0
13338,66,193,0.0
13339,66,192,0.0
13340,66,191,0.0
13341,66,190,0.0
13342,66,189,0.0
13343,66,188,0.0
13344,66,187,0.0
13345,66,186,0.0
13346,66,185,0.0
13347,66,184,0.0
13348,66,183,0.0
